time_s,frame,ch0_mv,ch1_mv,ch2_mv,status
-59.538,428249,-2362.867,1180.58801,-1687.43819,1
-59.537,428250,-2387.20387,1178.03365,-1687.26563,1
-59.536,428251,-2389.7782,1175.21375,-1684.13252,1
-59.535,428252,-2387.58326,1176.69076,-1683.38031,1
-59.534,428253,-2390.7733,1177.80596,-1683.91436,1
-59.533,428254,-2399.30302,1175.35681,-1682.567,1
-59.532,428255,-2419.37518,1172.45793,-1683.80499,1
-59.531,428256,-2429.9708,1171.17554,-1680.99374,1
-59.53,428257,-2409.64681,1172.93537,-1676.68819,1
-59.529,428258,-2384.10562,1173.75165,-1674.34812,1
-59.528,428259,-2379.4055,1177.31363,-1676.71293,1
-59.527,428260,-2380.867,1177.50019,-1678.69776,1
-59.526,428261,-2378.0635,1176.29409,-1678.9037,1
-59.525,428262,-2368.98959,1176.93603,-1680.54104,1
-59.524,428263,-2347.15253,1179.95769,-1680.83459,1
-59.523,428264,-2329.28514,1182.17945,-1681.32186,1
-59.522,428265,-2342.35555,1181.3581,-1684.10003,1
-59.521,428266,-2376.50543,1180.7394,-1688.01576,1
-59.52,428267,-2392.14987,1178.48635,-1686.51342,1
-59.519,428268,-2390.62756,1176.95749,-1684.22431,1
-59.518,428269,-2389.91916,1176.4282,-1684.196,1
-59.517,428270,-2392.85827,1175.11004,-1682.31487,1
-59.516,428271,-2406.08573,1172.66029,-1682.60038,1
-59.515,428272,-2426.14329,1170.92192,-1682.72108,1
-59.514,428273,-2422.86265,1170.08299,-1679.27176,1
-59.513,428274,-2396.3207,1172.16229,-1674.2596,1
-59.512,428275,-2377.5354,1175.46141,-1674.93582,1
-59.511,428276,-2377.36821,1178.14064,-1678.24805,1
-59.51,428277,-2379.18973,1178.8848,-1679.39395,1
-59.509,428278,-2375.38129,1176.39393,-1680.92489,1
-59.508,428279,-2363.90263,1178.33912,-1680.49365,1
-59.507,428280,-2340.55489,1181.71066,-1678.527,1
-59.506,428281,-2332.63999,1181.92852,-1681.22709,1
-59.505,428282,-2357.16432,1181.81437,-1685.93794,1
-59.504,428283,-2387.47686,1179.57979,-1687.76542,1
-59.503,428284,-2394.38415,1178.14749,-1685.77462,1
-59.502,428285,-2391.96569,1177.19054,-1684.36199,1
-59.501,428286,-2393.92072,1177.37949,-1683.21162,1
-59.5,428287,-2401.00414,1175.75765,-1682.96665,1
-59.499,428288,-2416.825,1173.42949,-1683.02447,1
-59.498,428289,-2431.52469,1171.70155,-1682.05708,1
-59.497,428290,-2418.62804,1170.3521,-1678.21527,1
-59.496,428291,-2388.65107,1171.78977,-1676.44709,1
-59.495,428292,-2375.45401,1174.43293,-1678.2105,1
-59.494,428293,-2376.21188,1176.04017,-1679.295,1
-59.493,428294,-2374.51464,1175.96686,-1680.08655,1
-59.492,428295,-2369.62318,1176.36472,-1681.63061,1
-59.491,428296,-2353.8655,1178.68364,-1680.44299,1
-59.49,428297,-2331.00116,1182.9257,-1680.7735,1
-59.489,428298,-2334.82271,1183.91693,-1683.08288,1
-59.488,428299,-2367.1788,1181.77742,-1687.74307,1
-59.487,428300,-2390.11943,1179.38578,-1687.17444,1
-59.486,428301,-2392.5364,1178.25836,-1684.69727,1
-59.485,428302,-2391.52759,1179.28505,-1683.17914,1
-59.484,428303,-2394.02264,1178.36177,-1683.11298,1
-59.483,428304,-2403.98765,1174.76732,-1682.62005,1
-59.482,428305,-2425.73231,1172.34677,-1683.18927,1
-59.481,428306,-2433.42131,1171.2274,-1680.74042,1
-59.48,428307,-2408.95152,1171.68784,-1676.37259,1
-59.479,428308,-2383.11917,1173.65688,-1675.0288,1
-59.478,428309,-2378.63392,1176.58406,-1675.88145,1
-59.477,428310,-2381.17516,1176.76795,-1679.02261,1
-59.476,428311,-2378.40116,1176.02408,-1679.66783,1
-59.475,428312,-2367.36178,1177.12259,-1680.17179,1
-59.474,428313,-2345.30181,1180.01789,-1679.62998,1
-59.473,428314,-2328.8101,1181.20998,-1681.03576,1
-59.472,428315,-2344.02239,1181.79172,-1684.64184,1
-59.471,428316,-2376.95336,1179.1575,-1687.61045,1
-59.47,428317,-2390.92857,1177.03438,-1686.61267,1
-59.469,428318,-2390.0643,1175.88043,-1683.62409,1
-59.468,428319,-2390.37454,1177.38605,-1682.76638,1
-59.467,428320,-2395.64151,1175.78924,-1681.61273,1
-59.466,428321,-2411.55654,1174.38823,-1680.97496,1
-59.465,428322,-2431.615,1172.06872,-1681.07599,1
-59.464,428323,-2428.91848,1172.27882,-1678.6781,1
-59.463,428324,-2400.33001,1173.62946,-1674.56478,1
-59.462,428325,-2381.71726,1175.70937,-1674.54749,1
-59.461,428326,-2380.33235,1177.63251,-1676.74184,1
-59.46,428327,-2381.59567,1176.81265,-1679.00443,1
-59.459,428328,-2378.42649,1177.80834,-1679.54385,1
-59.458,428329,-2364.7362,1179.65072,-1679.54952,1
-59.457,428330,-2340.25657,1181.33366,-1679.16209,1
-59.456,428331,-2333.75698,1181.53274,-1680.92102,1
-59.455,428332,-2360.25274,1181.24157,-1684.92109,1
-59.454,428333,-2389.38659,1178.39605,-1687.10142,1
-59.453,428334,-2393.83399,1176.40406,-1685.68313,1
-59.452,428335,-2390.29467,1176.31704,-1682.82092,1
-59.451,428336,-2392.66932,1176.69344,-1683.26259,1
-59.45,428337,-2400.27338,1174.95596,-1684.41117,1
-59.449,428338,-2417.32925,1171.2864,-1682.80691,1
-59.448,428339,-2430.74775,1170.06093,-1682.56193,1
-59.447,428340,-2417.89401,1170.92282,-1678.88761,1
-59.446,428341,-2388.44007,1172.68234,-1674.76445,1
-59.445,428342,-2376.95605,1176.21064,-1676.30076,1
-59.444,428343,-2379.13072,1176.77063,-1678.54488,1
-59.443,428344,-2379.65405,1175.27634,-1680.07195,1
-59.442,428345,-2372.97177,1176.73039,-1680.49425,1
-59.441,428346,-2355.65096,1179.84265,-1679.4166,1
-59.44,428347,-2333.2271,1182.26171,-1678.76929,1
-59.439,428348,-2339.87033,1183.24399,-1683.63333,1
-59.438,428349,-2374.07207,1181.09196,-1686.67912,1
-59.437,428350,-2395.51127,1178.49261,-1685.74899,1
-59.436,428351,-2396.45511,1176.96196,-1683.55316,1
-59.435,428352,-2394.84936,1178.03007,-1682.6427,1
-59.434,428353,-2397.25709,1177.57738,-1683.24232,1
-59.433,428354,-2406.6636,1174.98636,-1682.80274,1
-59.432,428355,-2426.18203,1172.463,-1682.53571,1
-59.431,428356,-2432.62947,1170.33958,-1679.85916,1
-59.43,428357,-2408.63174,1172.76937,-1675.37957,1
-59.429,428358,-2382.71862,1174.62575,-1674.76684,1
-59.428,428359,-2377.70975,1175.90785,-1676.89055,1
-59.427,428360,-2379.02194,1176.66543,-1678.70104,1
-59.426,428361,-2374.71223,1176.95183,-1679.45743,1
-59.425,428362,-2365.67795,1176.79894,-1680.58783,1
-59.424,428363,-2344.24472,1179.70586,-1679.56501,1
-59.423,428364,-2328.41998,1180.98468,-1680.41915,1
-59.422,428365,-2345.57599,1179.18909,-1684.79502,1
-59.421,428366,-2379.29851,1179.69573,-1687.47365,1
-59.42,428367,-2393.34106,1178.94739,-1685.6268,1
-59.419,428368,-2392.83234,1178.31796,-1683.53647,1
-59.418,428369,-2393.8179,1179.61884,-1682.98751,1
-59.417,428370,-2400.00427,1178.30426,-1682.33573,1
-59.416,428371,-2415.7086,1174.82573,-1682.1894,1
-59.415,428372,-2434.26859,1173.17349,-1682.29342,1
-59.414,428373,-2429.91209,1172.2514,-1678.49988,1
-59.413,428374,-2398.94032,1173.71321,-1674.19732,1
-59.412,428375,-2380.20211,1174.77089,-1674.05605,1
-59.411,428376,-2379.95446,1176.72741,-1676.07367,1
-59.41,428377,-2380.93019,1176.97805,-1677.87015,1
-59.409,428378,-2375.84472,1176.38469,-1679.16507,1
-59.408,428379,-2361.53692,1179.06839,-1680.61674,1
-59.407,428380,-2336.54737,1181.69874,-1680.2147,1
-59.406,428381,-2331.06703,1181.87606,-1683.47031,1
-59.405,428382,-2357.10204,1180.50724,-1688.03513,1
-59.404,428383,-2384.9079,1177.75381,-1688.54475,1
-59.403,428384,-2391.97969,1175.57436,-1686.28931,1
-59.402,428385,-2390.56587,1176.82517,-1683.98976,1
-59.401,428386,-2391.86764,1178.35015,-1682.54703,1
-59.4,428387,-2399.42163,1176.33432,-1682.8683,1
-59.399,428388,-2418.89298,1171.88424,-1682.81645,1
-59.398,428389,-2433.23356,1170.74341,-1681.80853,1
-59.397,428390,-2416.56691,1172.74672,-1678.04539,1
-59.396,428391,-2387.74568,1174.15667,-1675.7676,1
-59.395,428392,-2378.88336,1177.3926,-1676.60445,1
-59.394,428393,-2381.49881,1178.68721,-1677.6517,1
-59.393,428394,-2381.07204,1177.5133,-1678.65098,1
-59.392,428395,-2375.25135,1177.61016,-1679.72177,1
-59.391,428396,-2357.3941,1179.31992,-1679.2506,1
-59.39,428397,-2335.79278,1182.40774,-1679.7176,1
-59.389,428398,-2341.34138,1183.46423,-1684.06487,1
-59.388,428399,-2374.31645,1180.7996,-1687.42567,1
-59.387,428400,-2393.75293,1178.39932,-1686.61952,1
-59.386,428401,-2392.70151,1177.38694,-1685.23669,1
-59.385,428402,-2390.04612,1177.28233,-1682.97082,1
-59.384,428403,-2393.89122,1176.54026,-1683.12877,1
-59.383,428404,-2406.37571,1174.47346,-1682.80512,1
-59.382,428405,-2426.34058,1172.0261,-1682.65939,1
-59.381,428406,-2430.13144,1172.41263,-1680.26149,1
-59.38,428407,-2406.53574,1173.35081,-1676.39345,1
-59.379,428408,-2382.65246,1174.90232,-1676.31775,1
-59.378,428409,-2377.63345,1175.97044,-1676.95463,1
-59.377,428410,-2378.39311,1176.34684,-1679.2202,1
-59.376,428411,-2376.12367,1177.16461,-1680.58813,1
-59.375,428412,-2367.49411,1178.42019,-1680.02337,1
-59.374,428413,-2346.36515,1181.80722,-1679.91906,1
-59.373,428414,-2332.43406,1183.15965,-1680.17715,1
-59.372,428415,-2351.31592,1181.89901,-1683.87145,1
-59.371,428416,-2385.90181,1180.87262,-1687.43193,1
-59.37,428417,-2395.9884,1178.96736,-1685.77403,1
-59.369,428418,-2394.09417,1176.72443,-1684.45438,1
-59.368,428419,-2393.52524,1177.76871,-1683.1705,1
-59.367,428420,-2398.55438,1177.09428,-1682.48922,1
-59.366,428421,-2413.60128,1173.85507,-1682.74939,1
-59.365,428422,-2432.80053,1171.80675,-1682.38819,1
-59.364,428423,-2427.85573,1170.97408,-1678.47872,1
-59.363,428424,-2399.16861,1172.99914,-1675.02522,1
-59.362,428425,-2380.87386,1175.55648,-1675.47256,1
-59.361,428426,-2379.7515,1176.8499,-1677.45471,1
-59.36,428427,-2377.98393,1176.53072,-1680.094,1
-59.359,428428,-2372.80726,1177.15448,-1680.21679,1
-59.358,428429,-2359.02697,1179.72076,-1680.06122,1
-59.357,428430,-2335.48284,1181.90259,-1678.91204,1
-59.356,428431,-2331.88301,1181.96547,-1682.17301,1
-59.355,428432,-2360.59606,1180.01312,-1686.15729,1
-59.354,428433,-2388.97085,1179.38936,-1687.67512,1
-59.353,428434,-2393.24808,1177.86378,-1685.24295,1
-59.352,428435,-2390.98698,1177.65486,-1683.10881,1
-59.351,428436,-2393.28831,1178.14153,-1682.76787,1
-59.35,428437,-2403.12248,1176.77093,-1682.11192,1
-59.349,428438,-2421.91553,1173.57463,-1682.61707,1
-59.348,428439,-2434.47363,1171.44167,-1680.3503,1
-59.347,428440,-2419.4181,1171.60797,-1674.9993,1
-59.346,428441,-2391.61313,1173.16604,-1672.42736,1
-59.345,428442,-2382.4051,1175.65066,-1674.23338,1
-59.344,428443,-2382.25698,1177.00756,-1677.03837,1
-59.343,428444,-2379.63438,1177.40661,-1680.22096,1
-59.342,428445,-2372.14714,1177.09696,-1680.62717,1
-59.341,428446,-2352.9312,1179.62241,-1679.12304,1
-59.34,428447,-2331.00444,1182.04594,-1679.89403,1
-59.339,428448,-2338.73993,1181.207,-1683.85327,1
-59.338,428449,-2372.61891,1179.89063,-1688.93546,1
-59.337,428450,-2391.86585,1177.73116,-1688.07715,1
-59.336,428451,-2391.39944,1176.94885,-1686.37812,1
-59.335,428452,-2388.82124,1177.50317,-1684.5879,1
-59.334,428453,-2393.64564,1177.59615,-1684.28123,1
-59.333,428454,-2406.12328,1174.9205,-1684.14116,1
-59.332,428455,-2428.07627,1171.39459,-1684.61114,1
-59.331,428456,-2431.02372,1171.60469,-1680.96691,1
-59.33,428457,-2405.79844,1173.59191,-1676.16457,1
-59.329,428458,-2382.21675,1175.17084,-1675.36795,1
-59.328,428459,-2380.23132,1176.59062,-1677.43266,1
-59.327,428460,-2383.4002,1176.6091,-1678.49481,1
-59.326,428461,-2379.82363,1177.90043,-1679.57276,1
-59.325,428462,-2369.32337,1178.59244,-1680.69184,1
-59.324,428463,-2344.88487,1181.95534,-1678.54071,1
-59.323,428464,-2332.27164,1183.4985,-1680.44329,1
-59.322,428465,-2354.44695,1182.54721,-1686.20527,1
-59.321,428466,-2385.92505,1181.23651,-1688.21096,1
-59.32,428467,-2395.82956,1178.12186,-1685.44114,1
-59.319,428468,-2392.64876,1176.8347,-1682.97172,1
-59.318,428469,-2393.10831,1176.86003,-1682.81823,1
-59.317,428470,-2398.56303,1176.2324,-1682.2049,1
-59.316,428471,-2414.8497,1173.29776,-1682.98841,1
-59.315,428472,-2432.7004,1172.00643,-1682.24633,1
-59.314,428473,-2424.016,1171.84997,-1678.78956,1
-59.313,428474,-2394.65266,1172.52797,-1676.40626,1
-59.312,428475,-2378.20655,1175.67003,-1676.68521,1
-59.311,428476,-2378.14963,1177.83546,-1677.72382,1
-59.31,428477,-2379.50951,1177.20932,-1679.47412,1
-59.309,428478,-2375.39083,1178.39485,-1680.94963,1
-59.308,428479,-2362.10853,1181.15813,-1679.80313,1
-59.307,428480,-2337.95196,1182.82497,-1678.27636,1
-59.306,428481,-2336.02613,1183.3778,-1681.72091,1
-59.305,428482,-2364.93647,1182.11448,-1684.91364,1
-59.304,428483,-2391.04569,1180.11028,-1685.90546,1
-59.303,428484,-2395.39683,1178.35522,-1684.56465,1
-59.302,428485,-2393.81015,1178.92802,-1681.7534,1
-59.301,428486,-2396.75641,1179.48651,-1681.68426,1
-59.3,428487,-2404.10864,1176.61655,-1682.00016,1
-59.299,428488,-2424.54946,1172.60963,-1682.07735,1
-59.298,428489,-2437.33168,1171.64016,-1681.19371,1
-59.297,428490,-2417.58347,1172.52678,-1678.35146,1
-59.296,428491,-2387.84432,1174.28631,-1677.04821,1
-59.295,428492,-2380.32788,1175.41403,-1677.10483,1
-59.294,428493,-2380.90485,1175.55678,-1679.35491,1
-59.293,428494,-2379.25857,1175.89206,-1681.21785,1
-59.292,428495,-2370.74018,1177.45548,-1680.98629,1
-59.291,428496,-2351.52274,1180.38714,-1679.04884,1
-59.29,428497,-2331.77751,1183.10094,-1680.98003,1
-59.289,428498,-2342.92388,1182.41221,-1685.01884,1
-59.288,428499,-2376.60348,1180.64553,-1687.74366,1
-59.287,428500,-2393.47756,1179.0812,-1686.12897,1
-59.286,428501,-2394.54031,1178.01696,-1683.44766,1
-59.285,428502,-2395.22249,1178.81238,-1682.96993,1
-59.284,428503,-2398.9442,1179.31694,-1682.27732,1
-59.283,428504,-2411.45313,1176.4124,-1681.35971,1
-59.282,428505,-2432.94805,1172.39833,-1682.2648,1
-59.281,428506,-2434.5094,1172.27703,-1678.69955,1
-59.28,428507,-2408.31941,1173.83718,-1674.08377,1
-59.279,428508,-2385.42825,1175.04478,-1674.3803,1
-59.278,428509,-2382.5103,1177.22571,-1677.45769,1
-59.277,428510,-2383.19874,1177.46979,-1678.59137,1
-59.276,428511,-2377.9127,1177.49929,-1679.11768,1
-59.275,428512,-2367.32572,1178.16359,-1680.33123,1
-59.274,428513,-2343.98186,1180.85355,-1678.75171,1
-59.273,428514,-2331.74443,1182.61993,-1680.74191,1
-59.272,428515,-2352.47314,1180.7546,-1685.431,1
-59.271,428516,-2384.70018,1179.50916,-1687.53386,1
-59.27,428517,-2393.71091,1176.82993,-1685.63426,1
-59.269,428518,-2391.55859,1176.85407,-1685.03255,1
-59.268,428519,-2390.75571,1178.7051,-1684.31461,1
-59.267,428520,-2396.36391,1176.54294,-1683.58654,1
-59.266,428521,-2413.23709,1173.38628,-1683.70962,1
-59.265,428522,-2431.68831,1172.19388,-1682.84357,1
-59.264,428523,-2423.12789,1171.92656,-1678.71326,1
-59.263,428524,-2393.8641,1173.47986,-1674.78263,1
-59.262,428525,-2381.93244,1175.21375,-1675.80187,1
-59.261,428526,-2381.60551,1177.16521,-1677.96314,1
-59.26,428527,-2381.02913,1177.11335,-1679.75247,1
-59.259,428528,-2375.42272,1177.53267,-1681.35494,1
-59.258,428529,-2360.48937,1180.08196,-1681.55253,1
-59.257,428530,-2337.6298,1182.69384,-1679.99059,1
-59.256,428531,-2336.89547,1182.13683,-1682.612,1
-59.255,428532,-2368.67964,1180.53675,-1686.46604,1
-59.254,428533,-2393.471,1178.53671,-1685.2808,1
-59.253,428534,-2396.86698,1177.43224,-1683.8035,1
-59.252,428535,-2394.41365,1178.04706,-1684.2714,1
-59.251,428536,-2396.68161,1177.73443,-1683.52991,1
-59.25,428537,-2403.89466,1175.43131,-1682.79678,1
-59.249,428538,-2422.94192,1172.11401,-1683.99751,1
-59.248,428539,-2432.9868,1170.47369,-1681.30606,1
-59.247,428540,-2413.29104,1171.97812,-1676.90605,1
-59.246,428541,-2385.8735,1173.57999,-1675.25053,1
-59.245,428542,-2379.18943,1175.77344,-1676.64438,1
-59.244,428543,-2381.17158,1176.03242,-1679.0241,1
-59.243,428544,-2381.07711,1175.72546,-1679.30484,1
-59.242,428545,-2372.93333,1177.59973,-1680.59915,1
-59.241,428546,-2352.65374,1180.82702,-1679.98672,1
-59.24,428547,-2333.78708,1182.96713,-1680.2752,1
-59.239,428548,-2345.45499,1183.1525,-1683.67326,1
-59.238,428549,-2379.75448,1180.46105,-1687.02036,1
-59.237,428550,-2396.79694,1178.72268,-1685.72426,1
-59.236,428551,-2398.34189,1177.8143,-1682.97708,1
-59.235,428552,-2397.29136,1179.10892,-1682.83373,1
-59.234,428553,-2401.15583,1177.88762,-1682.25855,1
-59.233,428554,-2413.39773,1174.40224,-1680.9243,1
-59.232,428555,-2433.36529,1171.37283,-1682.03324,1
-59.231,428556,-2432.49625,1172.33247,-1679.84337,1
-59.23,428557,-2405.65091,1172.49906,-1676.01258,1
-59.229,428558,-2383.74949,1175.59016,-1675.08721,1
-59.228,428559,-2380.57345,1176.925,-1677.64455,1
-59.227,428560,-2381.97982,1175.21137,-1679.10635,1
-59.226,428561,-2379.07857,1174.96938,-1679.53104,1
-59.225,428562,-2366.53924,1176.59956,-1680.63492,1
-59.224,428563,-2342.30518,1179.99822,-1679.5817,1
-59.223,428564,-2330.90639,1181.63645,-1680.98837,1
-59.222,428565,-2353.56629,1180.59009,-1686.66661,1
-59.221,428566,-2385.5111,1179.80987,-1687.97106,1
-59.22,428567,-2394.29623,1177.6492,-1685.9144,1
-59.219,428568,-2393.27699,1176.37187,-1683.76476,1
-59.218,428569,-2395.64747,1176.95391,-1682.47312,1
-59.217,428570,-2402.92668,1176.24342,-1681.04082,1
-59.216,428571,-2420.98898,1172.36823,-1682.47521,1
-59.215,428572,-2438.54523,1171.51827,-1681.48667,1
-59.214,428573,-2427.24508,1171.66877,-1677.21123,1
-59.213,428574,-2398.18305,1173.36273,-1674.18599,1
-59.212,428575,-2385.30368,1175.16845,-1676.19318,1
-59.211,428576,-2385.01668,1177.15031,-1677.52087,1
-59.21,428577,-2383.75723,1176.98729,-1677.72979,1
-59.209,428578,-2377.31248,1176.03362,-1678.71654,1
-59.208,428579,-2362.58447,1178.56145,-1679.22437,1
-59.207,428580,-2339.59347,1180.79454,-1679.55399,1
-59.206,428581,-2340.55907,1181.00673,-1682.2809,1
-59.205,428582,-2369.69292,1180.65029,-1686.27143,1
-59.204,428583,-2392.97628,1178.51436,-1686.65558,1
-59.203,428584,-2394.8893,1175.1467,-1685.34517,1
-59.202,428585,-2391.12198,1175.36962,-1683.37733,1
-59.201,428586,-2393.1396,1176.45055,-1683.17437,1
-59.2,428587,-2403.17494,1175.00037,-1683.33262,1
-59.199,428588,-2423.35111,1171.36598,-1683.45839,1
-59.198,428589,-2433.86656,1169.68989,-1681.36299,1
-59.197,428590,-2414.83897,1172.40578,-1677.10781,1
-59.196,428591,-2388.13311,1175.12167,-1675.80217,1
-59.195,428592,-2381.24639,1177.16223,-1677.34504,1
-59.194,428593,-2382.05343,1176.45234,-1679.82727,1
-59.193,428594,-2380.42027,1175.82262,-1680.23527,1
-59.192,428595,-2373.19142,1178.16031,-1679.63535,1
-59.191,428596,-2352.12147,1181.69069,-1678.54816,1
-59.19,428597,-2333.98974,1182.58685,-1680.5315,1
-59.189,428598,-2347.64755,1181.99468,-1683.72512,1
-59.188,428599,-2380.36215,1179.51602,-1688.0247,1
-59.187,428600,-2396.33501,1177.59913,-1686.09053,1
-59.186,428601,-2395.75535,1176.86063,-1684.31073,1
-59.185,428602,-2394.62495,1176.88417,-1683.94029,1
-59.184,428603,-2398.80234,1175.44413,-1683.32964,1
-59.183,428604,-2411.1703,1172.62751,-1683.45928,1
-59.182,428605,-2430.42767,1170.3831,-1683.64882,1
-59.181,428606,-2428.79778,1169.66099,-1679.90237,1
-59.18,428607,-2402.24212,1171.50158,-1676.48077,1
-59.179,428608,-2382.83634,1173.61873,-1677.58107,1
-59.178,428609,-2379.63557,1175.78983,-1678.27904,1
-59.177,428610,-2379.98098,1175.74126,-1679.96556,1
-59.176,428611,-2375.21797,1176.1722,-1680.85486,1
-59.175,428612,-2364.8724,1178.33078,-1680.58217,1
-59.174,428613,-2341.9553,1182.20359,-1679.67498,1
-59.173,428614,-2333.72152,1182.4286,-1682.20639,1
-59.172,428615,-2358.92594,1181.20581,-1686.44696,1
-59.171,428616,-2391.35474,1178.06166,-1686.98996,1
-59.17,428617,-2397.58402,1176.88358,-1684.28034,1
-59.169,428618,-2395.16705,1176.88328,-1683.01135,1
-59.168,428619,-2397.38137,1178.10369,-1682.59442,1
-59.167,428620,-2404.85132,1176.14746,-1682.03145,1
-59.166,428621,-2420.99524,1171.85354,-1682.20907,1
-59.165,428622,-2436.99342,1169.74711,-1681.16629,1
-59.164,428623,-2424.60489,1170.52615,-1678.13361,1
-59.163,428624,-2396.09301,1172.33515,-1674.9981,1
-59.162,428625,-2382.95943,1175.63546,-1675.80694,1
-59.161,428626,-2382.29603,1176.70923,-1677.57779,1
-59.16,428627,-2381.75273,1174.6341,-1679.05807,1
-59.159,428628,-2375.88316,1175.01736,-1680.67902,1
-59.158,428629,-2357.36519,1178.76202,-1680.99523,1
-59.157,428630,-2333.61393,1181.37419,-1681.889,1
-59.156,428631,-2335.79844,1180.69291,-1684.63022,1
-59.155,428632,-2369.31056,1179.45015,-1687.86317,1
-59.154,428633,-2394.15586,1177.72222,-1688.10308,1
-59.153,428634,-2397.03149,1175.90934,-1685.36663,1
-59.152,428635,-2396.15381,1177.61701,-1684.15457,1
-59.151,428636,-2398.83572,1176.78404,-1682.80482,1
-59.15,428637,-2407.90963,1175.35204,-1683.26497,1
-59.149,428638,-2427.36161,1171.96709,-1684.27676,1
-59.148,428639,-2435.29022,1170.4582,-1681.67323,1
-59.147,428640,-2414.75314,1171.05275,-1676.57137,1
-59.146,428641,-2388.07648,1173.23726,-1675.12685,1
-59.145,428642,-2383.71313,1176.202,-1676.61995,1
-59.144,428643,-2385.76621,1176.56797,-1678.18248,1
